iddepto,nomdepto,idmpio,nompio,tiporegimen,tipopoblación,año,mes,total
27,CHOCO,27025,27025 - ALTO BAUDÓ (PIE DE PATO),SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
27,CHOCO,27205,27205 - CONDOTO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,2
27,CHOCO,27245,27245 - EL CARMEN DE ATRATO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
27,CHOCO,27491,27491 - NÓVITA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
27,CHOCO,27580,27580 - RÍO IRO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
27,CHOCO,27615,27615 - RIOSUCIO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
27,CHOCO,27660,27660 - SAN JOSÉ DEL PALMAR,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
27,CHOCO,27787,27787 - TADÓ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,2
27,CHOCO,27800,27800 - UNGUÍA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,8
23,CORDOBA,23001,23001 - MONTERÍA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,80
23,CORDOBA,23068,23068 - AYAPEL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,10
23,CORDOBA,23079,23079 - BUENAVISTA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,6
23,CORDOBA,23162,23162 - CERETÉ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,13
23,CORDOBA,23168,23168 - CHIMÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
23,CORDOBA,23182,23182 - CHINÚ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,425
23,CORDOBA,23189,23189 - CIÉNAGA DE ORO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,3
23,CORDOBA,23350,23350 - LA APARTADA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,48
23,CORDOBA,23417,23417 - LORICA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,24
23,CORDOBA,23419,23419 - LOS CÓRDOBAS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,6
23,CORDOBA,23464,23464 - MOMIL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,4
23,CORDOBA,23466,23466 - MONTELÍBANO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,8
23,CORDOBA,23500,23500 - MOÑITOS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
23,CORDOBA,23555,23555 - PLANETA RICA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,3
23,CORDOBA,23570,23570 - PUEBLO NUEVO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,9
23,CORDOBA,23574,23574 - PUERTO ESCONDIDO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,11
23,CORDOBA,23580,23580 - PUERTO LIBERTADOR,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,78
23,CORDOBA,23586,23586 - PURÍSIMA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,14
23,CORDOBA,23670,23670 - SAN ANDRÉS DE SOTAVENTO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
23,CORDOBA,23672,23672 - SAN ANTERO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,3
23,CORDOBA,23675,23675 - SAN BERNARDO DEL VIENTO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,20
23,CORDOBA,23678,23678 - SAN CARLOS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,10
23,CORDOBA,23686,23686 - SAN PELAYO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,6
23,CORDOBA,23807,23807 - TIERRALTA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,25
23,CORDOBA,23815,23815 - TUCHÍN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
23,CORDOBA,23855,23855 - VALENCIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,5
25,CUNDINAMARCA,25001,25001 - AGUA DE DIOS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25019,25019 - ALBÁN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,2
25,CUNDINAMARCA,25040,25040 - ANOLAIMA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25120,25120 - CABRERA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25126,25126 - CAJICÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,6
25,CUNDINAMARCA,25151,25151 - CAQUEZA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,3
25,CUNDINAMARCA,25175,25175 - CHÍA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,19
25,CUNDINAMARCA,25178,25178 - CHIPAQUE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25183,25183 - CHOCONTÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,3
25,CUNDINAMARCA,25214,25214 - COTA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25245,25245 - EL COLEGIO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,5
25,CUNDINAMARCA,25260,25260 - EL ROSAL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25269,25269 - FACATATIVA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,129
25,CUNDINAMARCA,25286,25286 - FUNZA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,14
25,CUNDINAMARCA,25290,25290 - FUSAGASUGÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,113
25,CUNDINAMARCA,25293,25293 - GACHALÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,2
25,CUNDINAMARCA,25295,25295 - GACHANCIPÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,2
25,CUNDINAMARCA,25297,25297 - GACHETÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25307,25307 - GIRARDOT,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,87
25,CUNDINAMARCA,25317,25317 - GUACHETÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25320,25320 - GUADUAS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,5
25,CUNDINAMARCA,25324,25324 - GUATAQUÍ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25339,25339 - GUTIÉRREZ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25372,25372 - JUNÍN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25377,25377 - LA CALERA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,2
25,CUNDINAMARCA,25386,25386 - LA MESA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,4
25,CUNDINAMARCA,25402,25402 - LA VEGA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,7
25,CUNDINAMARCA,25430,25430 - MADRID,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,51
25,CUNDINAMARCA,25438,25438 - MEDINA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25473,25473 - MOSQUERA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,9
25,CUNDINAMARCA,25483,25483 - NARIÑO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,2
25,CUNDINAMARCA,25486,25486 - NEMOCÓN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,3
25,CUNDINAMARCA,25513,25513 - PACHO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,8
25,CUNDINAMARCA,25530,25530 - PARATEBUENO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25572,25572 - PUERTO SALGAR,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25580,25580 - PULÍ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25594,25594 - QUETAME,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25596,25596 - QUIPILE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25599,25599 - APULO (RAFAEL REYES),SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,2
25,CUNDINAMARCA,25649,25649 - SAN BERNARDO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,3
25,CUNDINAMARCA,25653,25653 - SAN CAYETANO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25662,25662 - SAN JUAN DE RIOSECO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,4
25,CUNDINAMARCA,25718,25718 - SASAIMA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,4
25,CUNDINAMARCA,25736,25736 - SESQUILÉ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,2
25,CUNDINAMARCA,25740,25740 - SIBATÉ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,17
25,CUNDINAMARCA,25743,25743 - SILVANIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25745,25745 - SIMIJACA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25754,25754 - SOACHA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,158
25,CUNDINAMARCA,25758,25758 - SOPÓ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25772,25772 - SUESCA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25777,25777 - SUPATÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,2
25,CUNDINAMARCA,25785,25785 - TABIO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,2
25,CUNDINAMARCA,25797,25797 - TENA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25799,25799 - TENJO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,2
25,CUNDINAMARCA,25805,25805 - TIBACUY,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,3
25,CUNDINAMARCA,25807,25807 - TIBIRITA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25815,25815 - TOCAIMA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,12
25,CUNDINAMARCA,25817,25817 - TOCANCIPÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,4
25,CUNDINAMARCA,25823,25823 - TOPAIPÍ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25843,25843 - UBATÉ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,4
25,CUNDINAMARCA,25851,25851 - UTICA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25873,25873 - VILLAPINZÓN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
25,CUNDINAMARCA,25875,25875 - VILLETA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,19
25,CUNDINAMARCA,25878,25878 - VIOTÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,11
25,CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,69
94,GUAINIA,94000,94000 - GUAINIA (TOTAL CD.),SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,4
94,GUAINIA,94001,94001 - PUERTO INÍRIDA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,3
94,GUAINIA,94343,94343 - BARRANCO MINAS (CD.),SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
94,GUAINIA,94883,94883 - SAN FELIPE (CD.),SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,5
94,GUAINIA,94886,94886 - CACAHUAL (CD.),SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,6
95,GUAVIARE,95001,95001 - SAN JOSÉ DEL GUAVIARE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,2
95,GUAVIARE,95015,95015 - CALAMAR,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
41,HUILA,41001,41001 - NEIVA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,367
41,HUILA,41006,41006 - ACEVEDO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,3
41,HUILA,41013,41013 - AGRADO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,5
41,HUILA,41016,41016 - AIPE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
41,HUILA,41020,41020 - ALGECIRAS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
41,HUILA,41132,41132 - CAMPOALEGRE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,7
41,HUILA,41298,41298 - GARZÓN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,17
41,HUILA,41306,41306 - GIGANTE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,6
41,HUILA,41319,41319 - GUADALUPE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,4
41,HUILA,41378,41378 - LA ARGENTINA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
41,HUILA,41396,41396 - LA PLATA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,23
41,HUILA,41518,41518 - PAICOL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
41,HUILA,41524,41524 - PALERMO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,7
41,HUILA,41530,41530 - PALESTINA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
41,HUILA,41548,41548 - PITAL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
41,HUILA,41551,41551 - PITALITO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,54
41,HUILA,41615,41615 - RIVERA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,2
41,HUILA,41660,41660 - SALADOBLANCO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
41,HUILA,41668,41668 - SAN AGUSTÍN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,4
41,HUILA,41770,41770 - SUAZA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
41,HUILA,41791,41791 - TARQUI,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
41,HUILA,41801,41801 - TERUEL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
41,HUILA,41807,41807 - TIMANÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,8
44,LA GUAJIRA,44001,44001 - RIOHACHA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,255
44,LA GUAJIRA,44035,44035 - ALBANIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
44,LA GUAJIRA,44078,44078 - BARRANCAS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
44,LA GUAJIRA,44090,44090 - DIBULLA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,6
44,LA GUAJIRA,44098,44098 - DISTRACCIÓN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
44,LA GUAJIRA,44279,44279 - FONSECA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,11
44,LA GUAJIRA,44378,44378 - HATONUEVO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
44,LA GUAJIRA,44420,44420 - LA JAGUA DEL PILAR,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,2
44,LA GUAJIRA,44430,44430 - MAICAO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,92
44,LA GUAJIRA,44560,44560 - MANAURE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,6
44,LA GUAJIRA,44650,44650 - SAN JUAN DEL CESAR,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,3
44,LA GUAJIRA,44847,44847 - URIBIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,14
44,LA GUAJIRA,44874,44874 - VILLANUEVA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,5
47,MAGDALENA,47001,47001 - SANTA MARTA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,48
47,MAGDALENA,47030,47030 - ALGARROBO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
47,MAGDALENA,47053,47053 - ARACATACA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
47,MAGDALENA,47058,47058 - ARIGUANÍ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
47,MAGDALENA,47161,47161 - CERRO SAN ANTONIO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
47,MAGDALENA,47189,47189 - CIÉNAGA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,18
47,MAGDALENA,47245,47245 - EL BANCO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,5
47,MAGDALENA,47258,47258 - EL PIÑON,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
47,MAGDALENA,47268,47268 - EL RETÉN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
47,MAGDALENA,47288,47288 - FUNDACIÓN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,2
47,MAGDALENA,47318,47318 - GUAMAL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,3
47,MAGDALENA,47460,47460 - NUEVA GRANADA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,2
47,MAGDALENA,47545,47545 - PIJIÑO DEL CARMEN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,4
47,MAGDALENA,47551,47551 - PIVIJAY,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
47,MAGDALENA,47555,47555 - PLATO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,3
47,MAGDALENA,47570,47570 - PUEBLOVIEJO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,17
47,MAGDALENA,47660,47660 - SABANAS DE SAN ANGEL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,2
47,MAGDALENA,47692,47692 - SAN SEBASTIÁN DE BUENAVISTA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,3
47,MAGDALENA,47707,47707 - SANTA ANA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,2
47,MAGDALENA,47745,47745 - SITIONUEVO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,3
47,MAGDALENA,47980,47980 - ZONA BANANERA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,5
50,META,50001,50001 - VILLAVICENCIO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,405
50,META,50006,50006 - ACACÍAS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,10
50,META,50110,50110 - BARRANCA DE UPÍA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
50,META,50124,50124 - CABUYARO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
50,META,50150,50150 - CASTILLA LA NUEVA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,3
50,META,50226,50226 - CUMARAL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,3
50,META,50287,50287 - FUENTE DE ORO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,4
50,META,50313,50313 - GRANADA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,7
50,META,50318,50318 - GUAMAL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
50,META,50325,50325 - MAPIRIPÁN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,2
50,META,50568,50568 - PUERTO GAITÁN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,2
50,META,50573,50573 - PUERTO LÓPEZ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,15
50,META,50577,50577 - PUERTO LLERAS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,4
50,META,50606,50606 - RESTREPO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,4
50,META,50680,50680 - SAN CARLOS DE GUAROA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,1
50,META,50689,50689 - SAN MARTÍN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,7
50,META,50711,50711 - VISTAHERMOSA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,3
52,NARINO,52001,52001 - PASTO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Octubre,570
